duration_ms,explicit,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature_1,time_signature_3,time_signature_4,time_signature_5
202500,0,0.739,0.527,-11.27,1,0.131,0.331,0.0,0.35,0.423,127.857,0.0,0.0,1.0,0.0
256680,0,0.71,0.891,-3.813,1,0.0446,0.278,4.91e-06,0.118,0.603,106.076,0.0,0.0,1.0,0.0
96000,0,0.272,0.0582,-22.45,0,0.0414,0.977,0.482,0.0826,0.612,163.978,0.0,0.0,1.0,0.0
260500,0,0.43,0.303,-13.12,1,0.0665,0.552,0.0984,0.298,0.0398,129.898,0.0,0.0,1.0,0.0
168000,0,0.186,0.00308,-36.144,1,0.0448,0.986,0.879,0.112,0.0396,96.221,0.0,0.0,1.0,0.0
214688,1,0.236,0.919,-6.102,1,0.0944,4.38e-05,0.932,0.195,0.29,149.993,0.0,0.0,1.0,0.0
219354,0,0.561,0.678,-4.23,1,0.0324,0.0996,0.0,0.125,0.662,160.042,0.0,0.0,1.0,0.0
249773,0,0.378,0.554,-6.086,1,0.0497,0.0504,0.0,0.199,0.523,91.977,0.0,0.0,1.0,0.0
269000,0,0.326,0.272,-9.536,1,0.0434,0.94,0.00337,0.301,0.253,181.863,0.0,0.0,1.0,0.0
321746,0,0.467,0.983,-3.443,0,0.153,0.00209,0.105,0.349,0.0833,120.01,0.0,0.0,1.0,0.0
282645,0,0.464,0.785,-4.501,1,0.0358,0.000559,0.0,0.105,0.384,125.078,0.0,0.0,1.0,0.0
204044,0,0.541,0.224,-17.388,1,0.0735,0.99,0.909,0.145,0.175,71.394,0.0,1.0,0.0,0.0
189333,0,0.56,0.869,-4.587,0,0.0622,0.00214,4.06e-06,0.304,0.177,134.934,0.0,0.0,1.0,0.0
221428,0,0.573,0.751,-4.527,1,0.038,0.0301,0.0,0.523,0.418,126.012,0.0,0.0,1.0,0.0
180213,0,0.53,0.31,-12.716,0,0.0841,0.963,0.00429,0.0976,0.486,130.389,0.0,0.0,1.0,0.0
269623,0,0.503,0.768,-5.62,0,0.0473,0.416,0.00117,0.136,0.357,160.034,0.0,0.0,1.0,0.0
203960,1,0.558,0.766,-5.953,0,0.231,0.263,0.0,0.32,0.182,96.281,0.0,0.0,1.0,0.0
216216,0,0.758,0.573,-6.221,0,0.0428,0.0888,0.000677,0.0834,0.284,110.983,0.0,0.0,1.0,0.0
202240,0,0.636,0.647,-9.542,1,0.0313,0.194,0.0,0.783,0.883,138.493,0.0,0.0,1.0,0.0
158373,0,0.259,0.634,-8.269,0,0.0451,9.97e-06,0.964,0.0819,0.359,179.897,0.0,1.0,0.0,0.0
243933,0,0.555,0.934,-5.04,1,0.113,0.00268,0.0,0.122,0.422,144.874,0.0,0.0,1.0,0.0
225026,0,0.609,0.676,-7.129,0,0.0307,0.415,2.5e-05,0.13,0.401,119.007,0.0,0.0,1.0,0.0
287813,0,0.655,0.899,-8.374,1,0.157,0.0346,0.0122,0.0774,0.517,170.018,0.0,0.0,1.0,0.0
244000,0,0.0925,0.957,-5.241,0,0.0687,1.07e-05,0.0261,0.0703,0.185,178.333,0.0,0.0,1.0,0.0
189508,0,0.661,0.822,-5.969,1,0.0365,0.000837,0.00202,0.125,0.476,124.001,0.0,0.0,1.0,0.0
251240,0,0.794,0.633,-7.504,0,0.0388,0.346,0.0271,0.171,0.952,95.52,0.0,0.0,1.0,0.0
186240,0,0.667,0.769,-6.621,1,0.0297,0.0312,0.0193,0.108,0.636,94.038,0.0,0.0,1.0,0.0
208271,0,0.707,0.965,-0.736,1,0.105,0.15,1.38e-06,0.726,0.777,128.003,0.0,0.0,1.0,0.0
232240,0,0.598,0.808,-5.209,1,0.0388,0.00304,0.0,0.147,0.288,128.025,0.0,0.0,1.0,0.0
306021,0,0.462,0.638,-5.653,1,0.0271,0.248,1.26e-06,0.0697,0.482,145.271,0.0,0.0,1.0,0.0
154386,0,0.514,0.35,-19.948,0,0.077,0.778,1.73e-05,0.947,0.828,108.133,0.0,0.0,1.0,0.0
209100,1,0.441,0.997,-4.928,1,0.19,0.000562,0.019,0.147,0.0314,150.036,0.0,0.0,1.0,0.0
288480,0,0.387,0.615,-6.877,0,0.0429,0.665,0.0,0.15,0.845,180.726,0.0,1.0,0.0,0.0
400026,0,0.758,0.877,-8.953,0,0.0503,0.231,0.91,0.104,0.902,130.062,0.0,0.0,1.0,0.0
197927,1,0.762,0.545,-10.262,1,0.348,0.152,0.0,0.352,0.248,129.887,0.0,0.0,1.0,0.0
153652,0,0.62,0.825,-2.869,1,0.309,0.25,0.0,0.077,0.476,199.488,0.0,0.0,1.0,0.0
336933,0,0.676,0.67,-7.218,0,0.051,0.00565,0.00676,0.0805,0.725,90.232,0.0,0.0,1.0,0.0
399974,0,0.775,0.818,-7.112,0,0.103,0.00165,0.802,0.111,0.305,130.05,0.0,0.0,1.0,0.0
307440,0,0.252,0.738,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,0.0,0.0,1.0,0.0
397000,0,0.679,0.915,-6.811,0,0.0411,0.00698,0.858,0.159,0.754,137.668,0.0,0.0,1.0,0.0
204255,1,0.615,0.623,-6.724,0,0.0867,0.0893,0.0,0.205,0.266,92.937,0.0,0.0,1.0,0.0
454296,0,0.561,0.711,-11.111,0,0.0326,0.29,0.73,0.165,0.216,111.991,0.0,0.0,1.0,0.0
203076,1,0.951,0.987,1.821,0,0.363,0.611,3.3e-05,0.103,0.674,130.005,0.0,0.0,1.0,0.0
199407,0,0.4,0.366,-8.598,1,0.0342,0.87,0.00163,0.102,0.508,80.568,0.0,0.0,1.0,0.0
204666,0,0.138,0.173,-17.603,1,0.0371,0.955,0.928,0.161,0.159,100.657,0.0,0.0,1.0,0.0
462684,0,0.436,0.862,-5.321,1,0.04,0.718,0.00266,0.32,0.841,157.575,0.0,0.0,1.0,0.0
219440,0,0.678,0.168,-12.877,0,0.0316,0.853,0.0,0.0967,0.204,127.402,0.0,0.0,1.0,0.0
383636,0,0.474,0.571,-6.671,1,0.0397,0.174,0.0,0.142,0.152,132.108,0.0,0.0,1.0,0.0
220630,0,0.163,0.191,-20.924,1,0.0365,0.937,0.959,0.0961,0.0335,105.104,0.0,1.0,0.0,0.0
203929,0,0.194,0.898,-6.12,1,0.0608,5.58e-06,0.141,0.108,0.482,177.191,0.0,0.0,1.0,0.0
203712,0,0.442,0.868,-4.884,1,0.0795,0.0766,0.0,0.902,0.61,156.918,0.0,0.0,1.0,0.0
155880,0,0.62,0.446,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.591,0.0,0.0,1.0,0.0
77240,0,0.754,0.164,-13.939,1,0.114,0.944,0.0,0.0956,0.423,145.967,0.0,0.0,1.0,0.0
251173,0,0.717,0.73,-4.729,0,0.0568,0.383,0.0,0.398,0.792,102.002,0.0,0.0,1.0,0.0
219870,0,0.316,0.582,-7.653,1,0.0601,0.297,0.0,0.387,0.206,154.786,0.0,0.0,1.0,0.0
200293,0,0.36,0.141,-15.662,0,0.0292,0.938,0.000494,0.14,0.223,75.581,0.0,0.0,1.0,0.0
169950,0,0.713,0.0406,-17.008,1,0.232,0.993,0.912,0.0825,0.272,126.241,0.0,1.0,0.0,0.0
162282,1,0.48,0.77,-3.547,1,0.0542,0.397,0.0,0.254,0.744,126.225,0.0,0.0,1.0,0.0
175833,0,0.135,0.994,-5.186,0,0.0953,1.31e-06,0.766,0.24,0.0393,157.87,0.0,0.0,1.0,0.0
123720,0,0.276,0.289,-14.322,0,0.0339,0.662,0.982,0.0963,0.0805,39.369,0.0,0.0,1.0,0.0
208760,0,0.578,0.654,-14.185,0,0.0454,0.000113,0.61,0.492,0.316,99.925,0.0,0.0,1.0,0.0
230453,1,0.679,0.587,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,0.0,0.0,1.0,0.0
166993,0,0.79,0.526,-9.452,1,0.0376,0.182,0.00114,0.103,0.595,123.995,0.0,0.0,1.0,0.0
201000,0,0.432,0.434,-8.871,1,0.0261,0.0755,0.83,0.352,0.474,85.048,0.0,0.0,1.0,0.0
321106,0,0.599,0.78,-5.393,1,0.0365,0.284,5.8e-06,0.163,0.648,112.046,0.0,0.0,1.0,0.0
150226,1,0.427,0.9,-3.904,1,0.242,0.0127,0.0,0.18,0.873,95.688,0.0,1.0,0.0,0.0
202192,1,0.641,0.559,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,0.0,0.0,1.0,0.0
205600,0,0.689,0.675,-4.281,1,0.32,0.531,3.17e-06,0.115,0.604,180.077,0.0,0.0,1.0,0.0
222600,0,0.316,0.942,-5.371,0,0.114,0.00112,0.00672,0.102,0.244,124.853,0.0,0.0,1.0,0.0
216053,0,0.752,0.822,-5.111,1,0.0355,0.0244,0.524,0.104,0.963,134.081,0.0,0.0,1.0,0.0
227266,0,0.646,0.823,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,0.0,0.0,1.0,0.0
172480,0,0.521,0.516,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,0.0,0.0,1.0,0.0
216770,0,0.69,0.805,-5.394,0,0.125,0.0527,0.0,0.192,0.873,117.987,0.0,0.0,1.0,0.0
151066,1,0.684,0.687,-4.673,1,0.201,0.0164,0.0,0.253,0.265,184.034,0.0,0.0,1.0,0.0
302293,0,0.245,0.972,-6.387,1,0.0739,0.00141,0.68,0.131,0.107,105.939,0.0,0.0,1.0,0.0
260519,0,0.763,0.667,-6.285,1,0.085,0.021,2.4e-05,0.0715,0.75,95.864,0.0,0.0,1.0,0.0
260853,0,0.585,0.925,-3.872,1,0.053,0.00959,0.0,0.244,0.388,122.914,0.0,0.0,1.0,0.0
284723,0,0.594,0.757,-5.381,1,0.0504,0.606,0.0,0.251,0.597,127.894,0.0,0.0,1.0,0.0
156585,0,0.73,0.555,-4.62,1,0.0514,0.534,0.0,0.137,0.502,81.968,0.0,0.0,1.0,0.0
179512,1,0.886,0.84,-3.386,1,0.0502,0.0164,0.00622,0.329,0.203,123.035,0.0,0.0,1.0,0.0
182269,1,0.606,0.973,-1.644,1,0.244,0.0939,0.000503,0.31,0.335,140.963,0.0,0.0,1.0,0.0
184800,0,0.554,0.757,-4.298,1,0.0355,0.0101,0.0,0.0604,0.629,75.049,0.0,0.0,1.0,0.0
189369,0,0.305,0.973,-2.445,1,0.0313,0.000819,0.0389,0.0503,0.101,172.821,0.0,0.0,1.0,0.0
401800,0,0.621,0.638,-4.055,0,0.0287,0.758,0.00657,0.151,0.511,96.143,0.0,0.0,1.0,0.0
239706,0,0.357,0.865,-4.501,1,0.0539,0.0023,1.66e-06,0.215,0.357,131.795,0.0,0.0,1.0,0.0
241160,0,0.551,0.628,-7.874,0,0.0294,0.00133,0.188,0.282,0.336,95.03,0.0,0.0,1.0,0.0
148095,0,0.579,0.761,-5.547,1,0.0509,0.1,0.00176,0.279,0.287,126.165,0.0,0.0,1.0,0.0
262706,0,0.723,0.505,-8.43,0,0.137,0.333,0.00038,0.0658,0.396,118.114,0.0,0.0,1.0,0.0
240387,0,0.468,0.744,-6.003,1,0.0454,0.659,0.0,0.37,0.716,165.925,0.0,0.0,1.0,0.0
318439,0,0.483,0.806,-5.111,0,0.0321,0.0881,0.000895,0.0991,0.19,147.049,0.0,0.0,1.0,0.0
137426,0,0.529,0.557,-7.762,1,0.0738,0.0357,3.93e-05,0.0734,0.592,162.599,0.0,0.0,1.0,0.0
204170,0,0.503,0.986,-3.284,0,0.139,0.00354,0.0,0.396,0.482,159.949,0.0,0.0,1.0,0.0
137840,0,0.523,0.51,-9.827,0,0.0514,0.0123,8.38e-05,0.108,0.789,120.432,0.0,0.0,1.0,0.0
144372,0,0.657,0.522,-11.893,1,0.0301,0.601,0.000865,0.108,0.229,140.028,0.0,0.0,1.0,0.0
195226,0,0.482,0.857,-4.841,1,0.105,0.367,6.5e-05,0.0756,0.87,79.105,0.0,0.0,1.0,0.0
122758,0,0.607,0.191,-9.553,0,0.0309,0.962,0.926,0.109,0.113,86.994,0.0,0.0,1.0,0.0
171160,0,0.507,0.818,-7.535,0,0.1,0.804,0.0,0.976,0.762,128.512,0.0,0.0,1.0,0.0
189532,0,0.603,0.756,-6.467,1,0.105,0.111,0.0,0.383,0.908,139.979,0.0,0.0,1.0,0.0
335666,0,0.0918,0.0325,-26.707,1,0.0494,0.995,0.864,0.109,0.0393,68.958,1.0,0.0,0.0,0.0
133945,0,0.711,0.202,-10.219,0,0.0424,0.938,0.968,0.106,0.103,74.001,0.0,0.0,1.0,0.0
295826,0,0.571,0.293,-18.832,0,0.0336,0.882,0.815,0.605,0.327,119.515,0.0,0.0,1.0,0.0
238819,0,0.518,0.48,-8.115,1,0.0305,0.444,0.0,0.0876,0.197,100.062,1.0,0.0,0.0,0.0
130420,0,0.79,0.914,-3.21,1,0.0492,0.341,0.0,0.0947,0.978,149.971,0.0,0.0,1.0,0.0
280842,0,0.622,0.567,-9.138,0,0.0421,0.292,1.57e-05,0.0789,0.96,169.383,0.0,0.0,1.0,0.0
285000,0,0.439,0.379,-17.538,1,0.0304,0.451,0.76,0.122,0.199,160.011,0.0,0.0,1.0,0.0
409466,0,0.757,0.977,-6.086,1,0.0483,0.111,0.917,0.0377,0.771,129.988,0.0,0.0,1.0,0.0
204000,0,0.707,0.309,-14.737,1,0.0414,0.0233,0.911,0.132,0.138,140.056,0.0,0.0,1.0,0.0
198365,1,0.582,0.817,-6.475,1,0.0399,0.0017,0.0158,0.575,0.622,155.124,0.0,0.0,1.0,0.0
339196,0,0.521,0.495,-7.756,1,0.027,0.128,0.0,0.296,0.116,135.061,0.0,0.0,1.0,0.0
188936,0,0.79,0.73,-4.98,1,0.0926,0.0586,0.0,0.0878,0.513,93.985,0.0,0.0,1.0,0.0
203960,0,0.707,0.175,-20.196,1,0.0455,0.302,0.254,0.109,0.442,74.233,0.0,0.0,1.0,0.0
252771,0,0.3,0.399,-6.951,1,0.0341,0.812,0.0,0.0978,0.225,78.755,0.0,0.0,1.0,0.0
242964,0,0.598,0.854,-3.643,1,0.0466,0.541,1.75e-05,0.0482,0.961,109.888,0.0,0.0,1.0,0.0
222533,0,0.596,0.856,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,0.0,0.0,1.0,0.0
187000,1,0.688,0.659,-7.404,0,0.235,0.107,0.00116,0.165,0.247,153.945,0.0,0.0,1.0,0.0
267233,1,0.597,0.993,-5.425,1,0.0848,0.0265,0.814,0.162,0.178,161.005,0.0,0.0,1.0,0.0
256053,0,0.159,0.413,-7.236,1,0.036,0.849,0.00437,0.137,0.217,85.821,0.0,1.0,0.0,0.0
181978,0,0.48,0.572,-4.013,1,0.0412,0.169,0.0,0.0711,0.452,89.89,0.0,0.0,1.0,0.0
345093,0,0.792,0.639,-8.087,0,0.0431,0.204,0.0186,0.0964,0.315,124.209,0.0,0.0,1.0,0.0
193567,1,0.611,0.322,-14.461,1,0.0367,0.922,0.000818,0.35,0.315,119.957,0.0,0.0,1.0,0.0
217887,0,0.319,0.0275,-29.284,0,0.0366,0.987,0.883,0.119,0.12,64.055,0.0,0.0,1.0,0.0
208024,0,0.612,0.792,-5.799,1,0.0456,0.00059,0.0,0.079,0.484,119.982,0.0,0.0,1.0,0.0
194927,0,0.651,0.384,-8.27,1,0.0291,0.00404,0.869,0.0526,0.0308,113.011,0.0,0.0,1.0,0.0
225653,1,0.689,0.955,-1.422,1,0.302,0.159,0.0,0.031,0.158,100.188,0.0,0.0,1.0,0.0
285306,0,0.531,0.832,-7.206,0,0.162,0.628,0.0,0.804,0.664,83.614,0.0,0.0,1.0,0.0
196226,0,0.812,0.588,-6.03,1,0.0322,0.269,3.27e-06,0.163,0.834,126.018,0.0,0.0,1.0,0.0
274560,0,0.543,0.632,-5.515,1,0.0304,0.383,0.0,0.093,0.384,79.004,0.0,0.0,1.0,0.0
201160,0,0.575,0.761,-3.497,0,0.0552,0.0356,0.0,0.221,0.365,90.009,0.0,0.0,1.0,0.0
118840,0,0.602,0.553,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,0.0,0.0,1.0,0.0
186873,0,0.578,0.723,-5.575,1,0.036,0.0129,0.000137,0.334,0.631,130.997,0.0,0.0,1.0,0.0
177259,1,0.773,0.794,-4.472,1,0.0379,0.255,0.0,0.264,0.954,120.039,0.0,0.0,1.0,0.0
177391,0,0.797,0.627,-7.095,0,0.145,0.0143,0.0,0.324,0.526,92.017,0.0,0.0,1.0,0.0
248768,0,0.685,0.909,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,0.0,0.0,1.0,0.0
142800,0,0.258,0.923,-8.002,0,0.045,0.0008,0.243,0.771,0.578,132.494,0.0,0.0,1.0,0.0
150760,0,0.567,0.937,-7.789,1,0.0651,0.00183,0.000106,0.187,0.815,144.958,0.0,0.0,1.0,0.0
176266,0,0.64,0.535,-10.938,1,0.0295,0.375,0.00135,0.0956,0.939,110.342,0.0,0.0,1.0,0.0
263400,0,0.77,0.3,-14.659,1,0.237,0.232,7.92e-05,0.104,0.707,93.169,0.0,0.0,1.0,0.0
182853,0,0.34,0.396,-7.155,1,0.0324,0.609,1.38e-06,0.144,0.578,78.153,0.0,0.0,1.0,0.0
241172,0,0.342,0.826,-23.318,0,0.0382,0.444,0.875,0.893,0.0192,101.097,0.0,0.0,1.0,0.0
263106,0,0.603,0.867,-4.942,0,0.0524,0.000277,0.00132,0.1,0.124,135.029,0.0,0.0,1.0,0.0
152500,1,0.805,0.479,-9.238,0,0.363,0.182,3.41e-06,0.346,0.363,80.454,0.0,0.0,1.0,0.0
309359,0,0.806,0.727,-7.412,1,0.0431,0.491,0.00396,0.0722,0.89,95.074,0.0,0.0,1.0,0.0
202200,1,0.836,0.52,-9.404,0,0.0723,0.0505,3.09e-05,0.119,0.264,102.978,0.0,0.0,1.0,0.0
160850,1,0.878,0.669,-5.219,0,0.229,0.313,0.0,0.109,0.209,130.593,0.0,0.0,0.0,1.0
127021,0,0.677,0.537,-6.287,1,0.0336,0.631,0.000413,0.136,0.299,93.996,0.0,0.0,1.0,0.0
159741,0,0.407,0.653,-5.901,1,0.035,0.000935,0.00434,0.402,0.355,85.985,0.0,0.0,1.0,0.0
287384,0,0.564,0.688,-3.805,1,0.055,0.254,0.0,0.322,0.448,156.08,0.0,0.0,1.0,0.0
357696,0,0.557,0.331,-10.184,0,0.0269,0.786,0.0026,0.0743,0.506,108.208,1.0,0.0,0.0,0.0
306373,0,0.369,0.888,-10.573,0,0.0698,0.0422,0.819,0.859,0.185,120.003,0.0,0.0,1.0,0.0
249080,0,0.741,0.556,-9.184,1,0.0266,0.0629,0.041,0.103,0.587,122.008,0.0,0.0,1.0,0.0
241240,1,0.579,0.748,-5.933,0,0.192,0.273,0.0,0.15,0.722,91.944,0.0,0.0,1.0,0.0
233213,0,0.347,0.991,-5.325,1,0.101,1.63e-06,0.737,0.163,0.257,165.067,0.0,0.0,1.0,0.0
175189,0,0.66,0.0845,-17.024,0,0.0478,0.992,0.936,0.0988,0.183,71.913,0.0,0.0,1.0,0.0
183207,0,0.522,0.467,-6.932,0,0.0331,0.76,0.00385,0.194,0.435,123.087,0.0,0.0,1.0,0.0
179113,0,0.819,0.61,-8.376,1,0.366,0.207,1.13e-05,0.353,0.306,110.046,0.0,0.0,1.0,0.0
155259,0,0.524,0.371,-6.884,0,0.0302,0.966,0.0215,0.182,0.683,93.969,0.0,0.0,1.0,0.0
272253,0,0.67,0.574,-9.024,1,0.0329,0.329,0.0,0.798,0.743,131.843,0.0,0.0,1.0,0.0
319346,0,0.238,0.0568,-26.529,1,0.0409,0.984,0.91,0.0953,0.0335,68.981,0.0,0.0,1.0,0.0
124600,0,0.681,0.358,-11.741,1,0.0475,0.947,0.0,0.355,0.329,113.431,0.0,0.0,1.0,0.0
508680,0,0.591,0.729,-12.144,1,0.0378,0.093,0.0534,0.987,0.568,108.157,0.0,0.0,1.0,0.0
200800,0,0.663,0.969,-2.327,1,0.0697,0.00738,5.27e-06,0.267,0.735,120.834,0.0,0.0,1.0,0.0
295079,0,0.846,0.634,-7.753,0,0.0432,0.122,0.0,0.146,0.944,104.964,0.0,0.0,1.0,0.0
61000,0,0.346,0.982,-11.607,0,0.0873,0.000315,0.949,0.825,0.0752,107.154,0.0,1.0,0.0,0.0
183228,0,0.747,0.537,-8.2,0,0.0423,0.583,2.04e-05,0.217,0.869,103.9,0.0,0.0,1.0,0.0
68298,0,0.806,0.704,-8.094,1,0.0363,0.0694,0.0,0.0883,0.948,110.018,0.0,0.0,1.0,0.0
515910,0,0.788,0.499,-10.092,0,0.0436,0.0108,0.742,0.107,0.211,127.009,0.0,0.0,1.0,0.0
234323,0,0.596,0.735,-6.362,1,0.0332,0.0748,0.0,0.269,0.524,108.106,0.0,0.0,1.0,0.0
315733,0,0.366,0.97,-5.109,1,0.127,0.000139,0.808,0.168,0.17,176.004,0.0,0.0,1.0,0.0
201254,0,0.339,0.497,-8.904,1,0.0494,0.727,2.18e-06,0.103,0.556,149.965,0.0,1.0,0.0,0.0
348151,0,0.543,0.292,-8.967,1,0.0282,0.937,3.77e-05,0.0777,0.151,129.892,0.0,0.0,1.0,0.0
240863,1,0.259,0.914,-4.779,1,0.141,0.000227,0.173,0.17,0.0531,139.853,0.0,0.0,1.0,0.0
150401,1,0.845,0.646,-6.514,1,0.215,0.181,2.19e-06,0.115,0.282,95.944,0.0,0.0,1.0,0.0
207440,0,0.293,0.933,-8.082,1,0.0701,0.000109,0.145,0.336,0.837,150.994,0.0,0.0,1.0,0.0
272133,0,0.609,0.93,-5.861,1,0.0511,0.0273,0.0327,0.107,0.729,123.908,0.0,0.0,1.0,0.0
189000,0,0.455,0.462,-11.23,1,0.0293,0.0577,0.0,0.285,0.689,94.271,0.0,0.0,1.0,0.0
152216,0,0.419,0.308,-8.937,1,0.0292,0.937,1.14e-05,0.229,0.618,177.797,0.0,1.0,0.0,0.0
195023,0,0.554,0.99,-3.119,1,0.151,0.00634,0.0235,0.369,0.37,154.955,0.0,0.0,1.0,0.0
247536,0,0.722,0.699,-8.113,0,0.0363,0.00978,0.819,0.0984,0.279,119.996,0.0,0.0,1.0,0.0
162613,0,0.353,0.903,-4.024,1,0.0402,7.8e-05,2.56e-05,0.127,0.834,164.859,0.0,0.0,1.0,0.0
226986,0,0.477,0.98,-4.204,0,0.0887,0.000834,0.00963,0.357,0.199,135.902,0.0,0.0,1.0,0.0
294573,1,0.695,0.921,-3.752,1,0.0363,0.00314,5.26e-05,0.0842,0.714,119.007,0.0,0.0,1.0,0.0
163344,0,0.671,0.581,-8.418,0,0.155,0.392,0.0,0.195,0.482,119.336,0.0,0.0,0.0,1.0
232146,0,0.427,0.201,-13.044,1,0.0317,0.745,0.263,0.109,0.0668,105.218,0.0,0.0,1.0,0.0
191503,0,0.536,0.86,-5.143,1,0.0336,0.00859,8.8e-06,0.191,0.695,148.151,0.0,0.0,1.0,0.0
321379,0,0.723,0.989,-0.613,1,0.0958,0.00763,0.555,0.114,0.799,173.988,0.0,0.0,1.0,0.0
168000,0,0.486,0.67,-9.348,1,0.0417,0.0245,0.000175,0.576,0.238,145.031,0.0,0.0,1.0,0.0
157360,0,0.673,0.712,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,0.0,0.0,1.0,0.0
162861,0,0.525,0.991,-1.03,1,0.0943,0.0722,0.0,0.602,0.753,155.901,0.0,0.0,1.0,0.0
200655,0,0.382,0.755,-7.679,0,0.0456,0.275,0.543,0.107,0.0502,122.004,0.0,0.0,1.0,0.0
171038,0,0.606,0.664,-8.122,1,0.0815,0.398,0.0,0.177,0.164,87.496,0.0,0.0,1.0,0.0
187107,0,0.721,0.769,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,0.0,0.0,1.0,0.0
312691,0,0.23,0.808,-5.713,0,0.0731,0.00768,0.00322,0.122,0.104,117.894,0.0,0.0,1.0,0.0
160625,0,0.614,0.478,-11.096,1,0.0717,0.475,0.936,0.112,0.285,79.986,0.0,0.0,1.0,0.0
183720,0,0.702,0.916,-6.732,0,0.044,0.0407,0.0978,0.0343,0.85,123.011,0.0,0.0,1.0,0.0
210053,0,0.702,0.351,-14.238,1,0.0304,0.227,9.43e-06,0.11,0.599,99.514,0.0,1.0,0.0,0.0
173826,0,0.425,0.706,-7.054,1,0.0306,0.583,2.73e-06,0.172,0.921,78.47,0.0,1.0,0.0,0.0
263000,0,0.807,0.793,-7.803,1,0.0482,0.316,0.000418,0.046,0.968,100.328,0.0,0.0,1.0,0.0
207559,0,0.678,0.568,-7.7,1,0.0286,0.224,0.000196,0.0884,0.436,135.049,0.0,0.0,1.0,0.0
357409,0,0.444,0.799,-10.938,1,0.0722,4.11e-05,0.695,0.0235,0.197,179.792,0.0,0.0,0.0,1.0
67520,0,0.267,0.997,-5.271,0,0.11,1.7e-06,0.0088,0.0879,0.151,175.047,0.0,0.0,1.0,0.0
192410,0,0.46,0.33,-10.865,0,0.0736,0.909,0.863,0.234,0.29,83.558,0.0,0.0,1.0,0.0
222666,0,0.785,0.681,-11.545,0,0.0656,0.0202,0.76,0.289,0.573,129.931,0.0,0.0,1.0,0.0
274133,0,0.214,0.703,-9.558,1,0.0487,0.00141,0.928,0.0572,0.0786,101.921,0.0,1.0,0.0,0.0
207441,0,0.617,0.872,-8.602,1,0.0428,0.00359,0.889,0.119,0.492,133.011,0.0,0.0,1.0,0.0
350186,1,0.469,0.705,-5.134,1,0.0458,0.0304,0.0155,0.659,0.137,122.025,0.0,0.0,1.0,0.0
273706,0,0.613,0.402,-7.781,1,0.0344,0.795,3.11e-05,0.126,0.476,107.449,0.0,0.0,1.0,0.0
508800,0,0.826,0.481,-12.096,1,0.0656,0.0214,0.925,0.106,0.27,125.01,0.0,0.0,1.0,0.0
206000,0,0.605,0.934,-3.642,0,0.0331,0.00914,0.00288,0.311,0.825,119.998,0.0,0.0,1.0,0.0
295066,0,0.472,0.278,-18.291,1,0.0343,0.788,0.00683,0.101,0.413,99.674,0.0,0.0,1.0,0.0
259354,0,0.663,0.903,-5.288,0,0.131,0.325,0.0,0.153,0.24,93.004,0.0,0.0,1.0,0.0
253847,0,0.363,0.464,-8.569,1,0.0288,0.954,0.844,0.289,0.229,92.472,0.0,0.0,1.0,0.0
250853,0,0.47,0.865,-3.558,0,0.0646,0.000119,0.000298,0.113,0.483,102.914,0.0,0.0,1.0,0.0
162610,0,0.481,0.0224,-31.026,1,0.0635,0.989,0.912,0.322,0.273,103.634,0.0,0.0,1.0,0.0
150613,0,0.65,0.282,-14.003,1,0.123,0.785,0.00106,0.081,0.641,81.223,0.0,0.0,1.0,0.0
270312,0,0.502,0.969,-1.142,1,0.297,0.00782,0.00917,0.33,0.502,174.025,0.0,0.0,1.0,0.0
119120,0,0.607,0.522,-10.068,1,0.0279,0.235,0.0,0.129,0.887,162.081,0.0,0.0,1.0,0.0
191822,1,0.836,0.743,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,0.0,0.0,1.0,0.0
144106,0,0.595,0.612,-5.913,1,0.05,0.295,0.0,0.257,0.942,99.941,0.0,0.0,1.0,0.0
156533,0,0.408,0.974,-5.501,1,0.15,8.77e-05,0.0,0.278,0.578,197.008,0.0,0.0,1.0,0.0
530899,0,0.172,0.219,-20.576,1,0.0441,0.961,0.937,0.699,0.175,113.865,0.0,0.0,1.0,0.0
176124,1,0.586,0.556,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,0.0,0.0,1.0,0.0
163755,0,0.769,0.367,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,0.0,0.0,1.0,0.0
455045,0,0.758,0.584,-11.259,0,0.0593,0.00914,0.853,0.0901,0.0352,122.994,0.0,0.0,1.0,0.0
